,ASV 0,ASV 1,ASV 2,ASV 3,ASV 4,ASV 5,ASV 6,ASV 7,ASV 8,ASV 9,ASV 10,ASV 11,ASV 12,ASV 13,ASV 14,ASV 15,ASV 16,ASV 17,ASV 18,ASV 19,ASV 20,ASV 21,ASV 22,ASV 23,ASV 24,ASV 25,ASV 26,ASV 27,ASV 28,ASV 29,ASV 30,ASV 31,ASV 32,ASV 33,ASV 34,ASV 35,ASV 36,ASV 37,ASV 38,ASV 39,ASV 40,ASV 41,ASV 42,ASV 43,ASV 44,ASV 45,ASV 46,ASV 47,ASV 48,ASV 49,ASV 50,ASV 51,ASV 52,ASV 53,ASV 54,ASV 55,ASV 56,ASV 57,ASV 58,ASV 59,ASV 60,ASV 61,ASV 62,ASV 63,ASV 64,ASV 65,ASV 66,ASV 67,ASV 68,ASV 69,ASV 70,ASV 71,ASV 72,ASV 73,ASV 74,ASV 75,ASV 76,ASV 77,ASV 78,ASV 79,ASV 80,ASV 81,ASV 82,ASV 83,ASV 84,ASV 85,ASV 86,ASV 87,ASV 88,ASV 89,ASV 90,ASV 91,ASV 92,ASV 93,ASV 94,ASV 95,ASV 96,ASV 97,ASV 98,ASV 99,ASV 100,ASV 101,ASV 102,ASV 103,ASV 104,ASV 105,ASV 106,ASV 107,ASV 108,ASV 109,ASV 110,ASV 111,ASV 112,ASV 113,ASV 114,ASV 115,ASV 116,ASV 117,ASV 118,ASV 119,ASV 120,ASV 121,ASV 122,ASV 123,ASV 124,ASV 125,ASV 126,ASV 127,ASV 128,ASV 129,ASV 130,ASV 131,ASV 132,ASV 133,ASV 134,ASV 135,ASV 136,ASV 137,ASV 138,ASV 139,ASV 140,ASV 141,ASV 142,ASV 143,ASV 144,ASV 145,ASV 146
ASV 71,0.7832302678571429,0.826279142857143,0.6611538095238094,0.5770871428571428,0.6986421428571428,0.6752884543325526,0.7320271428571428,0.7133271428571427,0.7034321428571427,0.6139732718894009,0.6206831428571428,0.6214721428571427,0.5286285714285714,0.5266725974025974,0.5189225974025973,0.5395021428571427,0.5658271428571428,0.5848071428571427,0.49732714285714275,0.5712871428571428,0.5509031428571428,0.5336046428571428,0.29984430952380947,0.8476796428571428,0.8264571428571429,0.8027404761904763,0.7358071428571428,0.7777103007518796,0.7796671428571428,0.8641121428571429,0.767034935064935,0.6670652678571428,0.8021251428571429,0.4636051428571428,0.4956073389355742,0.5239671428571427,0.5041038095238095,0.4417373469387754,0.27322792937399676,0.6040604761904762,0.5480864761904761,0.48568214285714284,0.33637845864661653,0.3765271428571429,0.3876171428571428,0.38269214285714287,0.33132373109243696,0.23383714285714285,0.20572714285714286,0.3256393650793651,0.45592714285714286,0.3277925974025974,0.4561471428571428,0.4486371428571429,0.3560871428571429,0.42532714285714285,0.29967942857142854,0.21283214285714286,0.3002404761904762,0.11746142857142856,0.10718464285714285,0.13482714285714287,0.1614004761904762,0.22569714285714287,0.22095214285714287,0.21468714285714288,0.11023306878306877,0.20022714285714288,0.12926231527093598,0.19318714285714286,0.24153464285714288,0.0,0.17916714285714286,0.1862904761904762,0.40009214285714295,0.4105771428571429,0.43100714285714287,0.4295111428571429,0.4025571428571429,0.3595904761904762,0.28278964285714286,0.22256380952380955,0.37362914285714294,0.3911531428571429,0.4373371428571428,0.39670047619047627,0.2798032967032967,0.22251164285714287,0.41856714285714286,0.6055471428571428,0.5609471428571429,0.5580871428571429,0.4336621428571429,0.5610071428571429,0.42470964285714286,0.614277142857143,0.640417142857143,0.650987142857143,0.664607142857143,0.5513171428571428,0.5557571428571428,0.638147142857143,0.4473771428571429,0.33155626566416035,0.4499138095238096,0.3868196428571429,0.3989704761904762,0.4296438095238096,0.512087142857143,0.4385171428571429,0.4742688095238095,0.4258571428571429,0.3944771428571429,0.5077121428571428,0.29246329670329674,0.2986056043956043,0.587627142857143,0.5056904761904762,0.5144360317460318,0.531427142857143,0.574827142857143,0.519461142857143,0.592707142857143,0.5096489285714286,0.629297142857143,0.48278645320197044,0.607677142857143,0.5981387557603687,0.5711636428571429,0.6649857142857145,0.585113142857143,0.6466611428571432,0.5822046428571429,0.6599871428571431,0.5853849206349208,0.705077142857143,0.6648496428571431,0.650712142857143,0.678342142857143,0.662804642857143,0.6216542857142859,0.5561145112781956,0.3424383928571428,0.5832671428571431,0.612917142857143,0.632632142857143,0.6174121428571431
ASV 72,0.8618231250000001,0.9048720000000001,0.7397466666666666,0.6556799999999999,0.7772349999999999,0.7538813114754097,0.8106199999999999,0.7919199999999998,0.7820249999999999,0.692566129032258,0.6992759999999999,0.7000649999999998,0.6072214285714286,0.6052654545454546,0.5975154545454544,0.6180949999999998,0.6444199999999999,0.6633999999999999,0.5759199999999999,0.6498799999999999,0.6294959999999999,0.6121975,0.3784371666666666,0.9262724999999999,0.90505,0.8813333333333334,0.8143999999999999,0.8563031578947368,0.8582599999999999,0.942705,0.8456277922077923,0.745658125,0.880718,0.542198,0.5742001960784313,0.60256,0.5826966666666668,0.5203302040816326,0.3518207865168539,0.6826533333333333,0.6266793333333334,0.5642750000000001,0.41497131578947366,0.45512,0.46620999999999996,0.461285,0.4099165882352941,0.31243,0.2546,0.4042322222222222,0.53452,0.40638545454545455,0.5347399999999999,0.52723,0.43468,0.50392,0.37827228571428567,0.291425,0.37883333333333336,0.1663342857142857,0.18577749999999998,0.21342,0.13795333333333332,0.30428999999999995,0.197505,0.26356,0.1888259259259259,0.27881999999999996,0.20785517241379312,0.24206,0.3201275,0.17916714285714286,0.0,0.26488333333333336,0.4786850000000001,0.48917000000000005,0.5096,0.508104,0.48115,0.4381833333333334,0.3613825,0.3011566666666667,0.45222200000000007,0.46974600000000005,0.51593,0.4752933333333334,0.3583961538461539,0.3011045,0.49716,0.68414,0.63954,0.6366800000000001,0.5122550000000001,0.6396000000000002,0.5033025,0.6928699999999999,0.7190099999999999,0.7295799999999999,0.7431999999999999,0.62991,0.63435,0.7167399999999999,0.52597,0.41014912280701754,0.5285066666666667,0.46541250000000006,0.4775633333333334,0.5082366666666667,0.5906800000000001,0.51711,0.5528616666666667,0.5044500000000001,0.47307000000000005,0.5863050000000001,0.37105615384615387,0.37719846153846154,0.6662200000000003,0.5842833333333334,0.5930288888888889,0.6100200000000002,0.6534200000000001,0.5980540000000001,0.6713000000000002,0.5882417857142858,0.7078900000000001,0.5613793103448277,0.6862700000000002,0.6767316129032259,0.6497565000000001,0.7435785714285714,0.6637060000000001,0.7252540000000001,0.6607975000000001,0.73858,0.663977777777778,0.7836700000000001,0.7434425,0.7293050000000001,0.7569350000000001,0.7413975000000002,0.7002471428571431,0.6347073684210527,0.42103124999999997,0.6618600000000002,0.6915100000000002,0.7112250000000001,0.6960050000000002
ASV 73,0.7074264583333334,0.7504753333333334,0.5853499999999999,0.5012833333333333,0.6228383333333333,0.5994846448087431,0.6562233333333332,0.6375233333333332,0.6276283333333332,0.5381694623655914,0.5448793333333333,0.5456683333333332,0.45282476190476184,0.4508687878787878,0.4431187878787879,0.4636983333333333,0.49002333333333326,0.5090033333333333,0.42152333333333336,0.4954833333333333,0.4750993333333332,0.4578008333333333,0.22404049999999998,0.7718758333333333,0.7506533333333333,0.7269366666666667,0.6600033333333334,0.7019064912280703,0.7038633333333334,0.7883083333333334,0.6912311255411255,0.5912614583333334,0.7263213333333334,0.38780133333333333,0.4198035294117647,0.44816333333333325,0.4282999999999999,0.3659335374149659,0.19742411985018726,0.5282566666666666,0.47228266666666663,0.40987833333333323,0.26057464912280703,0.3007233333333333,0.31181333333333333,0.3068883333333334,0.25551992156862746,0.31955333333333336,0.29144333333333333,0.2498355555555556,0.38012333333333337,0.25198878787878787,0.3803433333333333,0.3728333333333333,0.2802833333333334,0.34952333333333335,0.22387561904761905,0.29854833333333336,0.22443666666666667,0.20317761904761905,0.19290083333333335,0.20052333333333333,0.24711666666666668,0.3114133333333333,0.3066683333333333,0.30040333333333336,0.17592925925925926,0.2859433333333333,0.21497850574712646,0.27890333333333334,0.3272508333333334,0.1862904761904762,0.26488333333333336,0.0,0.32428833333333335,0.33477333333333337,0.35520333333333337,0.3537073333333334,0.32675333333333334,0.2837866666666667,0.2069858333333333,0.14676,0.29782533333333333,0.31534933333333337,0.36153333333333326,0.32089666666666666,0.20399948717948718,0.14670783333333332,0.3427633333333333,0.5297433333333332,0.48514333333333326,0.4822833333333333,0.35785833333333333,0.4852033333333333,0.3489058333333333,0.5384733333333334,0.5646133333333333,0.5751833333333333,0.5888033333333333,0.47551333333333323,0.47995333333333323,0.5623433333333333,0.3715733333333333,0.25575245614035086,0.37411,0.3110158333333334,0.3231666666666667,0.35384,0.4362833333333333,0.36271333333333333,0.398465,0.3500533333333333,0.31867333333333336,0.43190833333333334,0.21665948717948716,0.22280179487179488,0.5118233333333334,0.4298866666666666,0.43863222222222215,0.45562333333333327,0.4990233333333332,0.44365733333333324,0.5169033333333334,0.43384511904761897,0.5534933333333335,0.4069826436781609,0.5318733333333334,0.5223349462365591,0.4953598333333333,0.5891819047619049,0.5093093333333334,0.5708573333333335,0.5064008333333333,0.5841833333333335,0.5095811111111112,0.6292733333333335,0.5890458333333335,0.5749083333333335,0.6025383333333335,0.5870008333333335,0.5458504761904763,0.4803107017543859,0.2666345833333333,0.5074633333333333,0.5371133333333332,0.5568283333333334,0.5416083333333335
ASV 74,0.8617281250000002,0.9047770000000002,0.7396516666666666,0.655585,0.7771399999999999,0.7537863114754098,0.8105249999999999,0.7918249999999999,0.7819299999999999,0.692471129032258,0.6991809999999999,0.6999699999999999,0.6071264285714286,0.6051704545454546,0.5974204545454544,0.6179999999999999,0.6443249999999999,0.6633049999999999,0.5758249999999999,0.649785,0.629401,0.6121025,0.37834216666666665,0.9261775,0.9049550000000001,0.8812383333333335,0.814305,0.8562081578947368,0.858165,0.9426100000000001,0.8455327922077923,0.745563125,0.880623,0.542103,0.5741051960784314,0.602465,0.5826016666666668,0.5202352040816326,0.35172578651685393,0.6825583333333334,0.6265843333333334,0.5641800000000001,0.4148763157894737,0.38878500000000005,0.39987500000000004,0.27251,0.40982158823529413,0.533355,0.5052450000000002,0.40413722222222226,0.534425,0.4062904545454546,0.270485,0.262975,0.41236500000000004,0.5038250000000001,0.3781772857142857,0.5123500000000001,0.43823833333333334,0.4169792857142857,0.4067025,0.414325,0.4609183333333334,0.525215,0.52047,0.514205,0.389730925925926,0.49974500000000005,0.42878017241379324,0.4927050000000001,0.5410525000000002,0.40009214285714295,0.4786850000000001,0.32428833333333335,0.0,0.4890750000000001,0.509505,0.508009,0.292375,0.2936683333333333,0.2453275,0.23482166666666668,0.187967,0.325231,0.37141499999999994,0.21103833333333333,0.27422115384615386,0.3010095,0.352645,0.6840449999999998,0.6394449999999999,0.636585,0.5121600000000002,0.639505,0.5032075,0.6927749999999999,0.7189149999999999,0.7294849999999998,0.7431049999999998,0.6298149999999999,0.6342549999999999,0.7166449999999999,0.5258750000000001,0.41005412280701753,0.5284116666666667,0.4653175,0.47746833333333333,0.5081416666666667,0.5905849999999999,0.517015,0.5527666666666666,0.5043550000000001,0.4729750000000001,0.5862099999999999,0.37096115384615386,0.3771034615384615,0.6661250000000001,0.5841883333333334,0.592933888888889,0.609925,0.653325,0.597959,0.671205,0.5881467857142858,0.7077950000000001,0.5612843103448277,0.686175,0.6766366129032257,0.6496615000000001,0.7434835714285715,0.6636110000000002,0.7251590000000001,0.6607025000000001,0.7384850000000001,0.6638827777777778,0.783575,0.7433475,0.72921,0.7568400000000001,0.7413025000000001,0.7001521428571429,0.6346123684210527,0.42093625,0.661765,0.691415,0.71113,0.69591
ASV 75,0.823673125,0.866722,0.7015966666666665,0.6175299999999999,0.7390849999999999,0.7157313114754097,0.7724699999999999,0.7537699999999998,0.7438749999999998,0.654416129032258,0.6611259999999999,0.6619149999999998,0.5690714285714285,0.5671154545454544,0.5593654545454545,0.5799449999999999,0.6062699999999999,0.6252499999999999,0.5377699999999999,0.6117299999999999,0.5913459999999999,0.5740474999999999,0.3402871666666666,0.8881224999999998,0.8668999999999999,0.8431833333333333,0.77625,0.8181531578947369,0.82011,0.9045549999999999,0.8074777922077921,0.707508125,0.8425680000000001,0.5040479999999999,0.5360501960784313,0.56441,0.5445466666666666,0.48218020408163254,0.3136707865168539,0.6445033333333333,0.5885293333333333,0.526125,0.37682131578947364,0.46551000000000003,0.4766000000000001,0.471675,0.37176658823529407,0.5438400000000001,0.51573,0.39044222222222225,0.5207299999999999,0.36823545454545453,0.54513,0.53762,0.44507,0.42777,0.34012228571428565,0.522835,0.44872333333333336,0.4274642857142858,0.4171875,0.4248100000000001,0.47140333333333334,0.5357000000000001,0.5309550000000001,0.5246900000000001,0.400215925925926,0.51023,0.4392651724137932,0.50319,0.5515375,0.4105771428571429,0.48917000000000005,0.33477333333333337,0.4890750000000001,0.0,0.19303,0.191534,0.4915400000000001,0.4485733333333334,0.37177250000000006,0.3115466666666667,0.462612,0.480136,0.52632,0.48568333333333336,0.3687861538461539,0.3114945,0.5075500000000001,0.64599,0.60139,0.59853,0.47410500000000005,0.60145,0.4651525,0.65472,0.68086,0.6914300000000001,0.7050500000000001,0.59176,0.5962,0.67859,0.48782,0.3719991228070175,0.49035666666666666,0.4272625,0.4394133333333333,0.47008666666666665,0.55253,0.47896000000000005,0.5147116666666667,0.46630000000000005,0.4349200000000001,0.493275,0.33290615384615385,0.3390484615384615,0.6280700000000001,0.5461333333333335,0.554878888888889,0.5718700000000001,0.6152700000000001,0.5599040000000001,0.6331500000000002,0.5500917857142859,0.6697400000000002,0.5232293103448277,0.6481200000000001,0.6385816129032259,0.6116065000000002,0.7054285714285716,0.6255560000000002,0.6871040000000003,0.6226475000000001,0.7004300000000002,0.625827777777778,0.7455200000000002,0.7052925000000002,0.6911550000000002,0.7187850000000002,0.7032475000000002,0.662097142857143,0.5965573684210528,0.38288125,0.6237100000000001,0.65336,0.6730750000000001,0.6578550000000002
ASV 76,0.8441031250000002,0.8871520000000002,0.7220266666666666,0.63796,0.7595149999999999,0.7361613114754098,0.7928999999999999,0.7741999999999999,0.7643049999999999,0.674846129032258,0.6815559999999999,0.6823449999999999,0.5895014285714286,0.5875454545454546,0.5797954545454544,0.6003749999999999,0.6266999999999999,0.6456799999999999,0.5581999999999999,0.6321599999999999,0.611776,0.5944775,0.36071716666666664,0.9085525,0.8873300000000001,0.8636133333333335,0.7966799999999999,0.8385831578947368,0.84054,0.9249850000000001,0.8279077922077922,0.727938125,0.862998,0.524478,0.5564801960784314,0.58484,0.5649766666666668,0.5026102040816326,0.33410078651685393,0.6649333333333334,0.6089593333333334,0.546555,0.3972513157894737,0.48594,0.49703,0.49210499999999996,0.39219658823529413,0.56427,0.5361600000000002,0.4108722222222223,0.54116,0.3886654545454546,0.56556,0.5580499999999999,0.4655000000000001,0.44820000000000004,0.3605522857142857,0.5432650000000001,0.46915333333333337,0.44789428571428574,0.43761750000000005,0.44524,0.4918333333333334,0.55613,0.551385,0.54512,0.4206459259259259,0.5306600000000001,0.45969517241379315,0.5236200000000001,0.5719675,0.43100714285714287,0.5096,0.35520333333333337,0.509505,0.19303,0.0,0.19126400000000002,0.5119700000000001,0.46900333333333344,0.3922025,0.3319766666666667,0.4830420000000001,0.5005660000000001,0.5467500000000001,0.5061133333333334,0.38921615384615393,0.3319245,0.5279800000000001,0.66642,0.62182,0.6189600000000001,0.494535,0.6218800000000001,0.4855825000000001,0.67515,0.7012900000000001,0.71186,0.72548,0.61219,0.61663,0.6990200000000001,0.5082500000000001,0.3924291228070175,0.5107866666666667,0.44769250000000005,0.4598433333333334,0.4905166666666667,0.57296,0.4993900000000001,0.5351416666666667,0.4867300000000001,0.45535000000000003,0.5137050000000001,0.35333615384615386,0.3594784615384615,0.6485000000000002,0.5665633333333335,0.5753088888888891,0.5923000000000002,0.6357000000000002,0.5803340000000001,0.6535800000000003,0.5705217857142859,0.6901700000000003,0.5436593103448278,0.6685500000000002,0.659011612903226,0.6320365000000002,0.7258585714285717,0.6459860000000003,0.7075340000000003,0.6430775000000002,0.7208600000000003,0.646257777777778,0.7659500000000001,0.7257225000000003,0.7115850000000002,0.7392150000000002,0.7236775000000003,0.6825271428571431,0.6169873684210528,0.40331124999999995,0.6441400000000002,0.6737900000000001,0.6935050000000001,0.6782850000000002
ASV 77,0.842607125,0.885656,0.7205306666666665,0.6364639999999999,0.7580189999999999,0.7346653114754097,0.7914039999999999,0.7727039999999998,0.7628089999999998,0.673350129032258,0.6800599999999999,0.6808489999999998,0.5880054285714285,0.5860494545454544,0.5782994545454545,0.5988789999999999,0.6252039999999999,0.6441839999999999,0.5567039999999999,0.6306639999999999,0.6102799999999999,0.5929814999999999,0.3592211666666666,0.9070564999999998,0.8858339999999999,0.8621173333333333,0.795184,0.8370871578947369,0.839044,0.9234889999999999,0.8264117922077922,0.726442125,0.8615019999999999,0.522982,0.5549841960784313,0.583344,0.5634806666666667,0.5011142040816325,0.3326047865168539,0.6634373333333333,0.6074633333333334,0.545059,0.39575531578947365,0.48444400000000004,0.4955340000000001,0.490609,0.3907005882352941,0.5627740000000001,0.534664,0.40937622222222225,0.5396639999999999,0.38716945454545454,0.564064,0.556554,0.464004,0.446704,0.35905628571428566,0.5417690000000002,0.46765733333333337,0.4463982857142858,0.4361215,0.4437440000000001,0.49033733333333335,0.5546340000000001,0.5498890000000001,0.5436240000000001,0.419149925925926,0.529164,0.4581991724137932,0.522124,0.5704715,0.4295111428571429,0.508104,0.3537073333333334,0.508009,0.191534,0.19126400000000002,0.0,0.5104740000000001,0.4675073333333334,0.39070650000000007,0.3304806666666667,0.48154600000000003,0.4990700000000001,0.545254,0.5046173333333335,0.3877201538461539,0.3304285,0.5264840000000001,0.6649240000000001,0.6203240000000001,0.6174640000000001,0.49303900000000006,0.6203840000000002,0.48408650000000003,0.6736540000000001,0.6997940000000001,0.710364,0.723984,0.6106940000000001,0.6151340000000001,0.6975240000000001,0.5067540000000001,0.39093312280701753,0.5092906666666668,0.4461965000000001,0.45834733333333344,0.48902066666666677,0.5714640000000001,0.49789400000000006,0.5336456666666667,0.48523400000000005,0.4538540000000001,0.512209,0.35184015384615386,0.3579824615384615,0.6470040000000002,0.5650673333333335,0.573812888888889,0.5908040000000002,0.6342040000000001,0.5788380000000002,0.6520840000000002,0.5690257857142859,0.6886740000000002,0.5421633103448278,0.6670540000000001,0.6575156129032259,0.6305405000000002,0.7243625714285716,0.6444900000000002,0.7060380000000003,0.6415815000000001,0.7193640000000002,0.644761777777778,0.7644540000000002,0.7242265000000002,0.7100890000000002,0.7377190000000002,0.7221815000000003,0.6810311428571431,0.6154913684210528,0.40181525,0.6426440000000002,0.6722940000000002,0.6920090000000002,0.6767890000000002
ASV 78,0.8641931250000001,0.9072420000000001,0.7421166666666665,0.6580499999999999,0.779605,0.7562513114754097,0.8129899999999999,0.7942899999999999,0.784395,0.6949361290322581,0.7016459999999999,0.7024349999999999,0.6095914285714286,0.6076354545454545,0.5998854545454545,0.6204649999999999,0.64679,0.66577,0.57829,0.6522499999999999,0.6318659999999999,0.6145675,0.38080716666666664,0.9286424999999999,0.90742,0.8837033333333334,0.8167700000000001,0.8586731578947367,0.8606300000000001,0.945075,0.8479977922077923,0.748028125,0.883088,0.544568,0.5765701960784314,0.6049300000000001,0.5850666666666667,0.5227002040816326,0.354190786516854,0.6850233333333334,0.6290493333333335,0.5666450000000001,0.41734131578947364,0.39125,0.40234000000000003,0.160335,0.4122865882352941,0.53582,0.5077100000000001,0.40660222222222225,0.53689,0.4087554545454546,0.34842999999999996,0.34092,0.41483000000000003,0.50629,0.3806422857142857,0.514815,0.4407033333333334,0.41944428571428577,0.4091675000000001,0.41679000000000005,0.4633833333333334,0.5276799999999999,0.5229350000000001,0.51667,0.39219592592592595,0.50221,0.4312451724137932,0.49517000000000005,0.5435175000000001,0.4025571428571429,0.48115,0.32675333333333334,0.292375,0.4915400000000001,0.5119700000000001,0.5104740000000001,0.0,0.2961333333333333,0.2477925,0.2372866666666667,0.265912,0.327696,0.37387999999999993,0.2889833333333333,0.2766861538461539,0.30347450000000004,0.35511,0.6865099999999998,0.6419099999999999,0.6390499999999999,0.5146250000000001,0.6419699999999999,0.5056725,0.6952399999999999,0.7213799999999999,0.7319499999999999,0.7455699999999998,0.63228,0.6367199999999998,0.7191099999999999,0.52834,0.4125191228070176,0.5308766666666667,0.46778250000000005,0.4799333333333334,0.5106066666666667,0.59305,0.5194799999999999,0.5552316666666666,0.50682,0.47544000000000003,0.588675,0.3734261538461538,0.3795684615384616,0.66859,0.5866533333333334,0.5953988888888889,0.6123900000000001,0.65579,0.6004240000000001,0.6736700000000001,0.5906117857142857,0.7102600000000001,0.5637493103448277,0.68864,0.6791016129032258,0.6521265,0.7459485714285715,0.6660760000000001,0.7276240000000002,0.6631675,0.7409500000000001,0.6663477777777779,0.7860400000000001,0.7458125000000001,0.7316750000000001,0.7593050000000001,0.7437675000000001,0.7026171428571429,0.6370773684210527,0.42340124999999995,0.6642300000000001,0.69388,0.713595,0.6983750000000001
ASV 79,0.8212264583333333,0.8642753333333333,0.6991499999999999,0.6150833333333332,0.7366383333333333,0.713284644808743,0.7700233333333332,0.7513233333333332,0.7414283333333332,0.6519694623655913,0.6586793333333332,0.6594683333333332,0.5666247619047617,0.5646687878787877,0.5569187878787878,0.5774983333333332,0.6038233333333333,0.6228033333333333,0.5353233333333333,0.6092833333333332,0.5888993333333332,0.5716008333333333,0.33784049999999993,0.8856758333333333,0.8644533333333332,0.8407366666666666,0.7738033333333333,0.8157064912280702,0.8176633333333333,0.9021083333333332,0.8050311255411255,0.7050614583333333,0.8401213333333334,0.5016013333333333,0.5336035294117647,0.5619633333333334,0.5420999999999999,0.47973353741496594,0.3112241198501873,0.6420566666666667,0.5860826666666668,0.5236783333333332,0.37437464912280694,0.34828333333333333,0.3593733333333333,0.2762683333333333,0.3693199215686274,0.4928533333333334,0.46474333333333345,0.36363555555555555,0.4939233333333333,0.3657887878787879,0.3497233333333333,0.3422133333333333,0.3718633333333333,0.4633233333333333,0.337675619047619,0.47184833333333337,0.3977366666666667,0.37647761904761906,0.36620083333333336,0.37382333333333334,0.4204166666666667,0.4847133333333333,0.4799683333333334,0.4737033333333334,0.34922925925925924,0.4592433333333334,0.38827850574712647,0.45220333333333346,0.5005508333333333,0.3595904761904762,0.4381833333333334,0.2837866666666667,0.2936683333333333,0.4485733333333334,0.46900333333333344,0.4675073333333334,0.2961333333333333,0.0,0.20482583333333332,0.19432,0.26720533333333335,0.24282933333333334,0.2890133333333333,0.2902766666666667,0.23371948717948718,0.2605078333333333,0.27024333333333334,0.6435433333333332,0.5989433333333334,0.5960833333333334,0.4716583333333334,0.5990033333333334,0.46270583333333337,0.6522733333333333,0.6784133333333333,0.6889833333333333,0.7026033333333332,0.5893133333333334,0.5937533333333334,0.6761433333333333,0.48537333333333343,0.36955245614035087,0.4879100000000001,0.42481583333333345,0.4369666666666668,0.4676400000000001,0.5500833333333334,0.4765133333333334,0.512265,0.4638533333333334,0.43247333333333343,0.5457083333333334,0.3304594871794872,0.33660179487179487,0.6256233333333335,0.5436866666666669,0.5524322222222224,0.5694233333333336,0.6128233333333334,0.5574573333333335,0.6307033333333335,0.5476451190476193,0.6672933333333334,0.5207826436781611,0.6456733333333334,0.6361349462365592,0.6091598333333335,0.7029819047619048,0.6231093333333335,0.6846573333333335,0.6202008333333334,0.6979833333333334,0.6233811111111113,0.7430733333333334,0.7028458333333334,0.6887083333333334,0.7163383333333334,0.7008008333333334,0.6596504761904763,0.5941107017543861,0.3804345833333333,0.6212633333333335,0.6509133333333335,0.6706283333333335,0.6554083333333335
ASV 80,0.7444256250000001,0.7874745000000001,0.6223491666666666,0.5382824999999999,0.6598375,0.6364838114754097,0.6932224999999999,0.6745224999999999,0.6646274999999999,0.5751686290322581,0.5818784999999999,0.5826674999999999,0.48982392857142854,0.4878679545454545,0.4801179545454545,0.5006974999999999,0.5270225,0.5460025,0.45852249999999994,0.5324824999999999,0.5120984999999999,0.4948,0.26103966666666667,0.808875,0.7876525,0.7639358333333334,0.6970025000000001,0.738905657894737,0.7408625000000001,0.8253075,0.7282302922077922,0.6282606250000001,0.7633205,0.4248005,0.4568026960784314,0.48516249999999994,0.4652991666666666,0.4029327040816326,0.23442328651685393,0.5652558333333334,0.5092818333333333,0.4468774999999999,0.2975738157894736,0.27148249999999996,0.2825725,0.2279275,0.2925190882352941,0.4160525,0.3879425,0.2868347222222222,0.4171225,0.28898795454545456,0.3013825,0.2938725,0.2950625,0.3865225,0.2608747857142857,0.39504750000000005,0.3209358333333333,0.29967678571428574,0.2894,0.2970225,0.34361583333333334,0.40791249999999996,0.40316750000000007,0.3969025,0.2724284259259259,0.38244249999999996,0.3114776724137931,0.37540250000000003,0.42375,0.28278964285714286,0.3613825,0.2069858333333333,0.2453275,0.37177250000000006,0.3922025,0.39070650000000007,0.2477925,0.20482583333333332,0.0,0.11751916666666666,0.2188645,0.2363885,0.28257249999999995,0.24193583333333332,0.15691865384615386,0.183707,0.2638025,0.5667424999999999,0.5221425,0.5192825000000001,0.3948575,0.5222025000000001,0.38590499999999994,0.5754724999999999,0.6016125,0.6121825,0.6258024999999999,0.5125124999999999,0.5169524999999999,0.5993425,0.4085725,0.2927516228070175,0.4111091666666667,0.348015,0.36016583333333335,0.3908391666666667,0.4732825,0.39971249999999997,0.4354641666666667,0.38705249999999997,0.3556725,0.4689075,0.2536586538461538,0.2598009615384615,0.5488225000000002,0.4668858333333332,0.4756313888888888,0.49262249999999996,0.5360225,0.48065649999999993,0.5539025000000002,0.4708442857142856,0.5904925000000001,0.44398181034482753,0.5688725000000001,0.5593341129032259,0.532359,0.6261810714285715,0.5463085000000001,0.6078565000000001,0.5434000000000001,0.6211825000000001,0.546580277777778,0.6662725,0.6260450000000001,0.6119075,0.6395375000000001,0.6240000000000001,0.5828496428571429,0.5173098684210526,0.30363375,0.5444625000000001,0.5741125,0.5938275000000001,0.5786075000000002
